,,,,Global,,,Building load,,Ground_Core_Zone,,,Ground_South,,,Ground_North,,,Ground_West,,,Ground_East,,,Ground_Perimeter,,,Middle_Core_Zone,,,Middle_South,,,Middle_North,,,Middle_West,,,Middle_East,,,Middle_Perimeter,,,Top_Core_Zone,,,Top_South,,,Top_North,,,Top_West,,,Top_East,,,Top_Perimeter,,,Input Matrix,,,Output Matrix,,,,,
Month,Day,Hour,Type,Outside dry-bulb temp (F),Direct normal solar rad (Btu/hr-ft2) (weather file),Total horiz solar rad (Btu/hr-ft2) (weather file),Building cool load (sensible),Building cool load (latent),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Perimeter Sensible Load,Perimeter Latent Load,Trial perimeter zone temperature,Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Perimeter Sensible Load,Perimeter Latent Load,Trial perimeter zone temperature,Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Perimeter Sensible Load,Perimeter Latent Load,Trial perimeter zone temperature,T_out (in Celcius),q_solar,q_IHG,Ground T_c,Ground T_p,Middle T_c,Middle T_p,Top T_c,Top T_p
1,2,8,4,40,17,4,7652.31,0,708.631,0,67.0505,-2142.68,0,65.0174,-4391.89,0,62.2759,-4614.77,0,62.4006,-2422.27,0,64.0243,-13571.61,0,63.42955,991.954,0,66.3129,-3087.62,0,62.4889,-3870.98,0,62.3605,-4202.26,0,61.8578,-2314.42,0,62.8468,-13475.28,0,62.3885,991.954,0,64.2216,-3087.62,0,60.8187,-3870.98,0,60.6029,-4202.26,0,60.1732,-2314.42,0,61.1656,-13475.28,0,60.6901,4.44,38.914,0,19.47,17.46,19.06,16.88,17.90,15.94
1,2,9,4,46,175,41,294983,37189.1,2137.19,450,68.3624,12342.3,878.634,75.1134,536.177,878.634,66.1154,234.715,878.634,65.6121,16240.6,878.634,76.5679,29353.792,3514.536,70.8522,5003.86,1843.79,68.7124,12102.4,725.644,71.5312,1942.54,725.644,66.4459,1502.86,725.644,65.7744,17090,725.644,74.2333,32637.8,2902.576,69.4962,5003.87,1843.79,66.9846,12102.4,725.644,70.3419,1942.54,725.644,65.0976,1502.86,725.644,64.5577,17090,725.644,73.02,32637.8,2902.576,68.2543,7.78,250.42,4,20.20,21.58,20.40,20.83,19.44,20.14
1,2,10,4,51,209,84,455749,37189.1,2336.12,450,70.5441,21074.9,878.634,81.964,2837.25,878.634,68.7971,2456.4,878.634,67.2888,20380.2,878.634,79.787,46748.75,3514.536,74.459225,5599.38,1843.79,70.7659,21617.4,725.644,77.5421,4522.1,725.644,69.0852,3950.99,725.644,67.5309,22405,725.644,77.9807,52495.49,2902.576,73.034725,5599.38,1843.79,69.1642,21617.4,725.644,76.2596,4522.1,725.644,67.8965,3950.99,725.644,66.4847,22405,725.644,76.7705,52495.49,2902.576,71.852825,10.56,325.84,4,21.41,23.59,21.54,22.80,20.65,22.14
1,2,11,4,54,196,125,537404,37189.1,2407.37,450,71.4619,26949.3,878.634,87.8228,4785.3,878.634,71.0653,4277.84,878.634,69.2386,18432.3,878.634,79.3513,54444.74,3514.536,76.8695,5892.65,1843.79,72.5107,28549,725.644,83.592,6762.13,725.644,71.8574,5988.04,725.644,70.047,21458.4,725.644,79.2684,62757.57,2902.576,76.1912,5892.65,1843.79,71.1253,28549,725.644,82.3881,6762.13,725.644,70.8112,5988.04,725.644,69.1088,21458.4,725.644,78.0033,62757.57,2902.576,75.07785,12.22,338.8,4,21.92,24.93,22.51,24.55,21.74,23.93
1,2,12,4,58,277,176,579336,37189.1,2445.75,450,71.777,33326.1,878.634,92.965,5981.46,878.634,72.1786,5247.09,878.634,70.1107,13391.2,878.634,75.4917,57945.85,3514.536,77.6865,6070.36,1843.79,73.2772,35723.3,725.644,89.2607,8295.84,725.644,73.3471,7181.72,725.644,71.2458,16863.6,725.644,76.935,68064.46,2902.576,77.69715,6070.36,1843.79,72.0764,35723.3,725.644,88.3073,8295.84,725.644,72.4983,7181.72,725.644,70.4748,16863.6,725.644,75.9198,68064.46,2902.576,76.80005,14.44,314.97,4,22.10,25.38,22.93,25.39,22.26,24.89
1,2,13,4,60,218,180,623094,37189.1,2472.57,450,72.0341,36687.9,878.634,95.8475,7478.49,878.634,73.4606,7314.47,878.634,71.6605,10013.7,878.634,73.5649,61494.56,3514.536,78.633375,6189.41,1843.79,73.9011,40529.5,725.644,93.1875,10054.3,725.644,74.8893,9441.25,725.644,72.8855,13660.8,725.644,75.4676,73685.85,2902.576,79.107475,6189.41,1843.79,72.8934,40529.5,725.644,92.5641,10054.3,725.644,74.191,9441.25,725.644,72.3224,13660.8,725.644,74.7671,73685.85,2902.576,78.46115,15.56,311.92,4,22.24,25.91,23.28,26.17,22.72,25.81
1,2,14,4,61,123,152,618211,37189.1,2494.97,450,72.1472,31091.9,878.634,91.4513,8259.51,878.634,74.0376,11106.5,878.634,73.9746,9202.75,878.634,73.1475,59660.66,3514.536,78.15275,6273.61,1843.79,74.445,35998.3,725.644,90.4501,11120.1,725.644,76.0265,13379.6,725.644,75.0909,12664.8,725.644,74.9877,73162.8,2902.576,79.1388,6273.61,1843.79,73.6658,35998.3,725.644,89.9593,11120.1,725.644,75.4236,13379.6,725.644,74.7199,12664.8,725.644,74.6099,73162.8,2902.576,78.678175,16.11,338.07,4,22.30,25.64,23.58,26.19,23.15,25.93
1,2,15,4,63,189,150,667151,37189.1,2515.92,450,72.2566,31798.8,878.634,91.4899,8151.07,878.634,73.9355,17337.9,878.634,78.0576,8270.23,878.634,72.1632,65558,3514.536,78.91155,6335.36,1843.79,74.8433,36753.7,725.644,90.7766,11243.3,725.644,76.3569,19730.9,725.644,79.1604,11519.2,725.644,74.157,79247.1,2902.576,80.112725,6335.36,1843.79,74.3699,36753.7,725.644,90.5593,11243.3,725.644,76.0239,19730.9,725.644,78.9429,11519.2,725.644,74.0023,79247.1,2902.576,79.8821,17.22,328.61,4,22.36,26.06,23.80,26.73,23.54,26.60
1,2,16,4,62,59,71,528661,37189.1,2534.2,450,72.4922,19664.9,878.634,81.9314,6779.23,878.634,73.3211,13919.4,878.634,75.6739,6770.72,878.634,71.6934,47134.25,3514.536,75.65495,6379.51,1843.79,75.3057,25117,725.644,83.4157,10012.3,725.644,76.0931,17066.6,725.644,78.1307,9852.09,725.644,73.8291,62047.99,2902.576,77.86715,6379.51,1843.79,75.0979,25117,725.644,83.4333,10012.3,725.644,76.0397,17066.6,725.644,78.1099,9852.09,725.644,73.8208,62047.99,2902.576,77.850925,16.67,259.84,4,22.50,24.25,24.06,25.48,23.94,25.47
1,2,17,4,60,7,29,376335,37189.1,2544.07,450,72.5508,10784.6,878.634,75.1152,4784.21,878.634,72.1369,7751.97,878.634,72.0265,4879.97,878.634,70.8292,28200.75,3514.536,72.52695,6404.55,1843.79,75.5938,15824.4,725.644,77.5405,8005.88,725.644,75.0525,11355.7,725.644,74.8203,7779.61,725.644,73.0263,42965.59,2902.576,75.1099,6404.55,1843.79,75.6133,15824.4,725.644,77.7166,8005.88,725.644,75.182,11355.7,725.644,74.9412,7779.61,725.644,73.1374,42965.59,2902.576,75.2443,15.56,60.374,4,22.53,22.51,24.22,23.95,24.23,24.02
1,2,18,4,57,1,2,117959,0,1223.42,0,71.4414,3154.38,0,70.1898,-245.273,0,68.433,690.195,0,67.8499,59.269,0,67.722,3658.571,0,68.548675,2553.87,0,73.6551,6425.75,0,72.0262,1934.22,0,71.5144,3336.16,0,70.6012,1868.78,0,69.8432,13564.91,0,70.99625,2553.87,0,73.7817,6425.75,0,72.2057,1934.22,0,71.6886,3336.16,0,70.7582,1868.78,0,69.9932,13564.91,0,71.161425,13.89,0,0,21.91,20.30,23.14,21.66,23.21,21.76
1,2,19,4,54,0,0,27902.2,0,429.043,0,71.074,338.168,0,72.2277,-2187.19,0,67.9945,-1847.28,0,68.5179,-1843.02,0,68.7647,-5539.322,0,69.3762,1296.63,0,73.448,2406.19,0,74.1672,-509.553,0,71.8815,173.607,0,72.2484,-564.104,0,71.5074,1506.14,0,72.451125,1296.63,0,73.6417,2406.19,0,74.4218,-509.553,0,72.1142,173.607,0,72.498,-564.104,0,71.7502,1506.14,0,72.69605,12.22,0,0,21.71,20.76,23.03,22.47,23.13,22.61
1,2,20,4,51,0,0,9925.08,0,299.293,0,70.7537,-671.087,0,71.2307,-2849.08,0,66.9353,-2712.54,0,67.4057,-2491.91,0,67.9396,-8724.617,0,68.377825,920.871,0,72.8723,454.241,0,72.5875,-1578.82,0,70.606,-1222.08,0,70.8848,-1631.15,0,70.3632,-3977.809,0,71.110375,920.871,0,73.0402,454.241,0,72.8039,-1578.82,0,70.8029,-1222.08,0,71.0949,-1631.15,0,70.5676,-3977.809,0,71.317325,10.56,0,0,21.53,20.21,22.71,21.73,22.80,21.84
1,2,21,4,50,0,0,5251.05,0,254.151,0,70.4586,-1222.3,0,70.5369,-3222.66,0,66.3212,-3177.48,0,66.7349,-2877.5,0,67.4003,-10499.94,0,67.748325,713.843,0,72.4736,-773.502,0,71.4661,-2234.34,0,69.8118,-2068.65,0,70.003,-2312.33,0,69.6251,-7388.822,0,70.2265,713.843,0,72.557,-773.502,0,71.5926,-2234.34,0,69.9218,-2068.65,0,70.1241,-2312.33,0,69.7415,-7388.822,0,70.345,10.00,0,0,21.37,19.86,22.49,21.24,22.53,21.30
1,2,22,4,49,0,0,4302.6,0,233.751,0,70.107,-1575.97,0,69.8809,-3468.15,0,65.7639,-3467.79,0,66.1362,-3141.5,0,66.8565,-11653.41,0,67.159375,581.264,0,71.8834,-1620.33,0,70.2924,-2687.07,0,68.9248,-2639.72,0,69.0426,-2794.37,0,68.7585,-9741.49,0,69.254575,581.264,0,71.8321,-1620.33,0,70.2869,-2687.07,0,68.9053,-2639.72,0,69.0326,-2794.37,0,68.7447,-9741.49,0,69.242375,9.44,0,0,21.17,19.53,22.16,20.70,22.13,20.69
1,2,23,4,48,0,0,3645.37,0,220.981,0,69.7901,-1850.8,0,69.3106,-3664.06,0,65.2947,-3689.54,0,65.636,-3358.32,0,66.3738,-12562.72,0,66.653775,489.199,0,71.3092,-2252.41,0,69.2417,-3033.61,0,68.1193,-3064.94,0,68.1771,-3169.26,0,67.9567,-11520.22,0,68.3737,489.199,0,71.0849,-2252.41,0,69.0731,-3033.61,0,67.9385,-3064.94,0,68.0047,-3169.26,0,67.7813,-11520.22,0,68.1994,8.89,0,0,20.99,19.25,21.84,20.21,21.71,20.11
1,2,24,4,47,0,0,3170.13,0,210.78,0,69.4882,-2139.94,0,68.7524,-3885.68,0,64.8732,-3930.61,0,65.1848,-3618.16,0,65.9081,-13574.39,0,66.179625,422.765,0,70.7289,-2779.76,0,68.2559,-3338.13,0,67.3535,-3432.89,0,67.3568,-3518.71,0,67.1775,-13069.49,0,67.535925,422.765,0,70.3046,-2779.76,0,67.9058,-3338.13,0,66.9922,-3432.89,0,67.0035,-3518.71,0,66.8222,-13069.49,0,67.180925,8.33,0,0,20.83,18.99,21.52,19.74,21.28,19.54
1,3,1,5,46,0,0,2819.57,0,201.641,0,69.1999,-2429.46,0,68.2044,-4091.98,0,64.4501,-4175.08,0,64.7275,-3857.76,0,65.4429,-14554.28,0,65.706225,373.99,0,70.1596,-3241.06,0,67.3264,-3611.2,0,66.6154,-3769.17,0,66.5662,-3827.11,0,66.4241,-14448.54,0,66.733025,373.99,0,69.5247,-3241.06,0,66.789,-3611.2,0,66.0667,-3769.17,0,66.0262,-3827.11,0,65.8823,-14448.54,0,66.19105,7.78,0,0,20.67,18.73,21.20,19.30,20.85,19.00
1,3,2,5,44,0,0,2550.91,0,192.183,0,68.9127,-2744.7,0,67.624,-4364.77,0,63.952,-4447.45,0,64.2119,-4152.05,0,64.9102,-15708.97,0,65.174525,336.961,0,69.5964,-3690.29,0,66.4013,-3937.01,0,65.8411,-4119.13,0,65.7566,-4175.54,0,65.6356,-15921.97,0,65.90865,336.961,0,68.7604,-3690.29,0,65.6852,-3937.01,0,65.1142,-4119.13,0,65.0382,-4175.54,0,64.9163,-15921.97,0,65.188475,6.67,0,0,20.51,18.43,20.89,18.84,20.42,18.44
1,3,3,5,44,0,0,2362.14,0,185.018,0,68.6086,-2997.72,0,67.1055,-4526.98,0,63.5626,-4648.64,0,63.7931,-4353.01,0,64.4764,-16526.35,0,64.7344,311.017,0,69.026,-4019.51,0,65.5834,-4128.27,0,65.1688,-4360.65,0,65.0446,-4401.74,0,64.9463,-16910.17,0,65.185775,311.017,0,67.9979,-4019.51,0,64.7041,-4128.27,0,64.2769,-4360.65,0,64.1629,-4401.74,0,64.0639,-16910.17,0,64.30195,6.67,0,0,20.34,18.19,20.57,18.44,20.00,17.95
1,3,4,5,43,0,0,2213.95,0,177.325,0,68.3185,-3042.79,0,66.6996,-4558.14,0,63.1784,-4664.54,0,63.4053,-4364.88,0,64.0895,-16630.35,0,64.3432,290.947,0,68.4693,-4173.6,0,64.8301,-4235.69,0,64.5085,-4458.41,0,64.3692,-4484.03,0,64.2897,-17351.73,0,64.499375,290.947,0,67.2549,-4173.6,0,63.7793,-4235.69,0,63.4461,-4458.41,0,63.3165,-4484.03,0,63.2362,-17351.73,0,63.444525,6.11,0,0,20.18,17.97,20.26,18.06,19.59,17.47
1,3,5,5,42,0,0,2101.19,0,169.993,0,68.0429,-3201.56,0,66.2708,-4672.28,0,62.8245,-4785.75,0,63.041,-4492.48,0,63.7135,-17152.07,0,63.96245,275.886,0,67.9277,-4375.34,0,64.1245,-4373.61,0,63.893,-4608.67,0,63.7357,-4628.46,0,63.6706,-17986.08,0,63.85595,275.886,0,66.5225,-4375.34,0,62.9086,-4373.61,0,62.6647,-4608.67,0,62.5182,-4628.46,0,62.4524,-17986.08,0,62.635975,5.56,0,0,20.02,17.76,19.96,17.70,19.18,17.02
1,3,6,5,41,0,0,2014.65,0,163,0,67.7719,-3547.76,0,65.7282,-4968.5,0,62.3944,-5117.85,0,62.5813,-4808.86,0,63.2443,-18442.97,0,63.48705,264.522,0,67.3994,-4713.04,0,63.3905,-4643.61,0,63.2468,-4922.24,0,63.0595,-4919.97,0,63.0122,-19198.86,0,63.17725,264.522,0,65.7882,-4713.04,0,62.0054,-4643.61,0,61.8484,-4922.24,0,61.6743,-4919.97,0,61.6251,-19198.86,0,61.7883,5.00,0,0,19.87,17.49,19.67,17.32,18.77,16.55
1,3,7,5,41,0,0,1954.17,0,157.156,0,67.4796,-3714.59,0,65.2932,-5064.38,0,62.0635,-5228.54,0,62.2318,-4941.53,0,62.8744,-18949.04,0,63.115725,256.717,0,66.8721,-4878.45,0,62.7619,-4739.89,0,62.6945,-5037.17,0,62.4888,-5043.66,0,62.4484,-19699.17,0,62.5984,256.717,0,65.0522,-4878.45,0,61.2037,-4739.89,0,61.12,-5037.17,0,60.9294,-5043.66,0,60.8881,-19699.17,0,61.0353,5.00,0,0,19.71,17.29,19.37,17.00,18.36,16.13
1,3,8,5,41,17,3,7872.19,0,807.716,0,66.8563,-1817.44,0,64.7305,-4064.27,0,62.4951,-4224.27,0,62.5177,-2154.28,0,64.0071,-12260.26,0,63.4376,1009.21,0,66.0313,-2918.13,0,62.4494,-3657.13,0,62.3615,-3952.68,0,61.9128,-2197.26,0,62.8379,-12725.2,0,62.3904,1009.21,0,64.0829,-2918.13,0,60.85,-3657.13,0,60.6975,-3952.68,0,60.3031,-2197.26,0,61.2301,-12725.2,0,60.770175,5.00,38.321,0,19.36,17.47,18.91,16.88,17.82,15.98
1,3,9,5,43,172,42,258354,36310.4,2226.49,450,68.1032,10799,878.634,73.2301,252.149,878.634,65.9394,-98.1762,878.634,65.3262,14235.4,878.634,74.5881,25188.3728,3514.536,69.77095,5012.29,1843.79,68.3538,10379.4,725.644,70.2073,1624.51,725.644,66.0301,1085.68,725.644,65.2962,14875.4,725.644,72.6874,27964.99,2902.576,68.55525,5012.29,1843.79,66.7591,10379.4,725.644,69.0505,1624.51,725.644,64.7588,1085.68,725.644,64.1198,14875.4,725.644,71.5132,27964.99,2902.576,67.360575,6.11,250.31,4,20.06,20.98,20.20,20.31,19.31,19.64
1,3,10,5,48,236,90,412269,37189.1,2422.61,450,70.1761,19520.7,878.634,79.6954,2321.27,878.634,68.4018,1812.65,878.634,66.7426,18399,878.634,77.6194,42053.62,3514.536,73.1148,5606.78,1843.79,70.3955,19701.3,725.644,75.8306,3979.83,725.644,68.5548,3218.06,725.644,66.9884,20035.9,725.644,76.1295,46935.09,2902.576,71.875825,5606.78,1843.79,68.9693,19701.3,725.644,74.7103,3979.83,725.644,67.4836,3218.06,725.644,66.0652,20035.9,725.644,75.0729,46935.09,2902.576,70.833,8.89,326,4,21.21,22.84,21.33,22.15,20.54,21.57
1,3,11,5,52,249,141,519010,37189.1,2489.69,450,71.1756,27241.1,878.634,86.7152,4323.94,878.634,70.6499,3682.98,878.634,68.7204,17824.7,878.634,78.304,53072.72,3514.536,76.097375,5898.22,1843.79,72.1806,28386.6,725.644,82.9732,6231.27,725.644,71.3027,5247.68,725.644,69.44,20443,725.644,78.0759,60308.55,2902.576,75.44795,5898.22,1843.79,70.9274,28386.6,725.644,81.9678,6231.27,725.644,70.3701,5247.68,725.644,68.5959,20443,725.644,76.9374,60308.55,2902.576,74.4678,11.11,339.14,4,21.76,24.50,22.32,24.14,21.63,23.59
1,3,12,5,55,241,167,561512,37189.1,2523.23,450,71.5229,31945.8,878.634,90.9874,5822.72,878.634,72.013,5129.08,878.634,69.9006,13229.4,878.634,75.0162,56127,3514.536,76.9793,6073.76,1843.79,72.9763,34317.9,725.644,88.0242,8016.83,725.644,72.9906,6894.48,725.644,70.9077,16534.5,725.644,76.4098,65763.71,2902.576,77.083075,6073.76,1843.79,71.9071,34317.9,725.644,87.149,8016.83,725.644,72.2196,6894.48,725.644,70.2165,16534.5,725.644,75.4943,65763.71,2902.576,76.26985,12.78,315.42,4,21.96,24.99,22.76,25.05,22.17,24.59
1,3,13,5,59,244,177,608448,37189.1,2546.81,450,71.7708,37005.9,878.634,95.2833,7005.6,878.634,73.0596,6751.5,878.634,71.1528,9444.57,878.634,72.9188,60207.57,3514.536,78.103625,6192.49,1843.79,73.5976,40648.6,725.644,93.0235,9455.53,725.644,74.3008,8720.41,725.644,72.3266,12939.3,725.644,74.7485,71763.84,2902.576,78.59985,6192.49,1843.79,72.6876,40648.6,725.644,92.456,9455.53,725.644,73.6922,8720.41,725.644,71.7903,12939.3,725.644,74.1889,71763.84,2902.576,78.03185,15.00,311.8,4,22.09,25.61,23.11,25.89,22.60,25.57
1,3,14,5,60,155,143,607837,37189.1,2565.28,450,71.8909,32109.6,878.634,91.6516,7619.35,878.634,73.5983,10634.5,878.634,73.8094,8591.26,878.634,72.778,58954.71,3514.536,77.959325,6275.77,1843.79,74.1751,36858.5,725.644,91.054,10316.4,725.644,75.3312,12712,725.644,74.7606,11882.7,725.644,74.5817,71769.6,2902.576,78.931875,6275.77,1843.79,73.4517,36858.5,725.644,90.5873,10316.4,725.644,74.8093,12712,725.644,74.4495,11882.7,725.644,74.2533,71769.6,2902.576,78.52485,15.56,338.26,4,22.16,25.53,23.43,26.07,23.03,25.85
1,3,15,5,60,6,70,470755,37189.1,2581.57,450,72.1664,16974,878.634,79.3146,7302.92,878.634,73.6493,8949.58,878.634,72.528,7687.5,878.634,72.2379,40914,3514.536,74.43245,6335.91,1843.79,74.7097,22296.6,725.644,81.4511,10189.4,725.644,75.8128,11442.7,725.644,74.1999,10772.4,725.644,74.2304,54701.1,2902.576,76.42355,6335.91,1843.79,74.2808,22296.6,725.644,81.2581,10189.4,725.644,75.5234,11442.7,725.644,74.0497,10772.4,725.644,74.0666,54701.1,2902.576,76.22445,15.56,329.27,4,22.31,23.57,23.73,24.68,23.49,24.57
1,3,16,5,60,0,34,364778,37189.1,2596.79,450,72.1368,10260.5,878.634,74.1424,5759.43,878.634,72.6104,6133.6,878.634,71.0091,5965.25,878.634,71.2061,28118.78,3514.536,72.242,6380.02,1843.79,75.0253,14902.1,725.644,76.6656,8739.02,725.644,75.1679,8837.23,725.644,73.1568,8864.87,725.644,73.3638,41343.22,2902.576,74.588525,6380.02,1843.79,74.8499,14902.1,725.644,76.6866,8739.02,725.644,75.1184,8837.23,725.644,73.1597,8864.87,725.644,73.3556,41343.22,2902.576,74.580075,15.56,261.44,4,22.30,22.36,23.90,23.66,23.81,23.66
1,3,17,5,59,0,11,284156,37189.1,2603.07,450,71.8764,6798.8,878.634,71.92,4019.43,878.634,71.2815,3943.46,878.634,69.6919,4313.62,878.634,70.1496,19075.31,3514.536,70.76075,6404.45,1843.79,75.0958,10539.4,725.644,73.9141,6928.74,725.644,74.0861,6629.27,725.644,72.0973,6994.97,725.644,72.3901,31092.38,2902.576,73.1219,6404.46,1843.79,75.1008,10539.4,725.644,74.0318,6928.74,725.644,74.179,6629.27,725.644,72.1914,6994.97,725.644,72.4748,31092.38,2902.576,73.21925,15.00,63.907,4,22.15,21.53,23.94,22.85,23.94,22.90
1,3,18,5,58,0,1,89031.9,0,1281.56,0,70.7979,2223.94,0,69.1735,-35.4647,0,68.3494,-116.265,0,66.9118,359.126,0,67.4572,2431.3363,0,67.972975,2555.8,0,73.0339,4276.59,0,70.57,1836.07,0,71.016,1562.51,0,69.3087,1935.77,0,69.5706,9610.94,0,70.116325,2555.8,0,73.1452,4276.59,0,70.7184,1836.07,0,71.1685,1562.51,0,69.4494,1935.77,0,69.7033,9610.94,0,70.2599,14.44,0,0,21.55,19.98,22.80,21.18,22.86,21.26
1,3,19,5,56,0,0,21744.5,0,484.867,0,70.4822,580.118,0,71.22,-1472.64,0,68.2175,-1519.79,0,68.1004,-1038.79,0,68.8969,-3451.102,0,69.1087,1299.04,0,72.7747,1655.18,0,72.8742,-108.083,0,71.5776,-323.243,0,70.9156,-8.32602,0,71.3424,1215.52798,0,71.67745,1299.04,0,72.9262,1655.18,0,73.0967,-108.083,0,71.7783,-323.243,0,71.1225,-8.32602,0,71.5406,1215.52798,0,71.884525,13.33,0,0,21.38,20.62,22.65,22.04,22.74,22.16
1,3,20,5,56,0,0,9020.94,0,355.035,0,70.2884,-139.817,0,70.5828,-2057.35,0,67.4696,-2130.33,0,67.4524,-1639.58,0,68.2872,-5967.077,0,68.448,925.9,0,72.2494,312.087,0,71.6782,-969.079,0,70.5151,-1196.78,0,69.9959,-923.661,0,70.3875,-2777.433,0,70.644175,925.9,0,72.3877,312.087,0,71.867,-969.079,0,70.6853,-1196.78,0,70.1716,-923.661,0,70.5562,-2777.433,0,70.820025,13.33,0,0,21.27,20.25,22.36,21.47,22.44,21.57
1,3,21,5,54,0,0,5331.16,0,306.277,0,70.1177,-653.76,0,70.0861,-2466.84,0,66.9428,-2548.6,0,66.9682,-2085.34,0,67.8119,-7754.54,0,67.95225,717.84,0,71.9287,-678.076,0,70.8444,-1614.12,0,69.847,-1840,0,69.4083,-1625.13,0,69.7488,-5757.326,0,69.962125,717.84,0,72.0099,-678.076,0,70.9691,-1614.12,0,69.9563,-1840,0,69.5225,-1625.13,0,69.857,-5757.326,0,70.076225,12.22,0,0,21.18,19.97,22.18,21.09,22.23,21.15
1,3,22,5,52,0,0,4372.21,0,282.403,0,69.8532,-984.776,0,69.5704,-2746.36,0,66.4176,-2829.9,0,66.4616,-2369.1,0,67.3123,-8930.136,0,67.440475,584.258,0,71.4311,-1373.08,0,69.9171,-2078.28,0,69.0654,-2296.77,0,68.6835,-2114.47,0,68.9844,-7862.6,0,69.1626,584.258,0,71.4296,-1373.08,0,69.9572,-2078.28,0,69.0924,-2296.77,0,68.7151,-2114.47,0,69.0111,-7862.6,0,69.19395,11.11,0,0,21.03,19.69,21.91,20.65,21.91,20.66
1,3,23,5,52,0,0,3719.51,0,268.134,0,69.5958,-1145.93,0,69.1821,-2853.38,0,66.0728,-2941.38,0,66.1235,-2491.78,0,66.9643,-9432.47,0,67.085675,493.053,0,70.9406,-1796.27,0,69.1347,-2319.93,0,68.426,-2535.07,0,68.0863,-2384.83,0,68.3462,-9036.1,0,68.4983,493.053,0,70.831,-1796.27,0,69.0695,-2319.93,0,68.3496,-2535.07,0,68.0141,-2384.83,0,68.27,-9036.1,0,68.4258,11.11,0,0,20.89,19.49,21.63,20.28,21.57,20.24
1,3,24,5,50,0,0,3234.3,0,254.722,0,69.3643,-1648.58,0,68.5492,-3272.99,0,65.556,-3398.23,0,65.5846,-2963.19,0,66.3996,-11282.99,0,66.52235,425.654,0,70.4572,-2443.44,0,68.2082,-2788.13,0,67.6555,-3038.58,0,67.3271,-2917.35,0,67.547,-11187.5,0,67.68445,425.654,0,70.2096,-2443.44,0,68.0153,-2788.13,0,67.4525,-3038.58,0,67.1286,-2917.35,0,67.3453,-11187.5,0,67.485425,10.00,0,0,20.76,19.18,21.37,19.82,21.23,19.71
1,4,1,6,50,0,0,2888.7,0,244.333,0,69.0915,-1696.24,0,68.226,-3264.7,0,65.2945,-3388.13,0,65.3212,-2975.72,0,66.1169,-11324.79,0,66.23965,377.767,0,69.9573,-2640,0,67.5457,-2868.59,0,67.1076,-3110.61,0,66.8047,-3020.34,0,66.9886,-11639.54,0,67.11165,377.767,0,69.5504,-2640,0,67.2077,-2868.59,0,66.7599,-3110.61,0,66.4617,-3020.34,0,66.6434,-11639.54,0,66.768175,10.00,0,0,20.61,19.02,21.09,19.51,20.86,19.32
